Date,Text
2016-02-26,"Eastern Michigan University Ohio State 2/25/2016 2:56:00 PM  | Gymnastics The Eagles look to notch another solid road score in Columbus, Ohio Feb 27 (Sat) © 2026 Eastern Michigan Athletics #EMUEagles"
