Date,Text
2016-02-26,"A memorial service will be held Sunday in Sparks for Nevada Sen. Debbie Smith. Nevada Senate Democrats announced Smith's death on Sunday. She was 60. ​The service will be at noon Sunday at the Sparks High School gym. Parking is available at the lot behind the school. Child care will be provided at Sparks High during the service in a classroom adjacent to the gym for children who are diaper-trained. Should attendees choose to wear a particular color in honor of Debbie, gray is the color representing brain cancer, a news release said on Thursday. State Sen. Debbie Smith of Sparks dies In lieu of flowers, donations can be made in Smith’s name to the Dr. Marnie Rose Foundation, which supports brain tumor research. Donations can be made online at the following link: https://drmarnierosefoundation.racepartner.com/debbiesmith Smith was diagnosed with a brain tumor in 2015. She had successful surgery to remove the tumor before returning for the final six weeks of the session."
